scrape_date,scrape_ts_utc,line,brand,tier,ship,ship_code,itinerary_code,itinerary_name,sailing_id,sail_date,return_date,nights,region,embark_port,market,currency,cabin_category,cabin_subcategory,vendor_category_code,rate_code,price_per_person,price_total,price_pppn,price_basis,taxes_fees,availability_status,availability_status_raw,units_remaining,promo_hash,source_url
2026-09-15,2026-09-15T05:02:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Conquest,CQ,BHZ,"4-Day The Bahamas from Miami, FL",24391,2027-05-31,2027-06-04,4,Caribbean,"Miami, FL",US,USD,suite,SU,OS,OB7,974.0,1948.0,243.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=3&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIV,"9-Day British Isles  from London, England",24916,2027-07-10,2027-07-19,9,Northern Europe,"London, England",US,USD,balcony,OB,7A,OB7,1808.0,3616.0,200.8889,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIV,"9-Day British Isles  from London, England",24916,2027-07-10,2027-07-19,9,Northern Europe,"London, England",US,USD,inside,IS,4A,OB7,1273.0,2546.0,141.4444,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIV,"9-Day British Isles  from London, England",24916,2027-07-10,2027-07-19,9,Northern Europe,"London, England",US,USD,oceanview,OS,6A,OB7,1473.0,2946.0,163.6667,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIV,"9-Day British Isles  from London, England",24916,2027-07-10,2027-07-19,9,Northern Europe,"London, England",US,USD,suite,SU,VS,OB7,3983.0,7966.0,442.5556,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIX,"9-Day British Isles  from London, England",24920,2027-08-21,2027-08-30,9,Northern Europe,"London, England",US,USD,balcony,OB,7A,OB7,1702.0,3404.0,189.1111,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIX,"9-Day British Isles  from London, England",24920,2027-08-21,2027-08-30,9,Northern Europe,"London, England",US,USD,inside,IS,4A,OB7,1137.0,2274.0,126.3333,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIX,"9-Day British Isles  from London, England",24920,2027-08-21,2027-08-30,9,Northern Europe,"London, England",US,USD,oceanview,OS,6A,OB7,1367.0,2734.0,151.8889,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Miracle,MI,BIX,"9-Day British Isles  from London, England",24920,2027-08-21,2027-08-30,9,Northern Europe,"London, England",US,USD,suite,SU,OS,OB7,3397.0,6794.0,377.4444,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=E
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21723,2027-01-07,2027-01-11,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,558.0,1116.0,139.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21723,2027-01-07,2027-01-11,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,IS,PSV,338.0,676.0,84.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21723,2027-01-07,2027-01-11,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,388.0,776.0,97.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21723,2027-01-07,2027-01-11,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,898.0,1796.0,224.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21726,2027-01-21,2027-01-25,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,558.0,1116.0,139.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21726,2027-01-21,2027-01-25,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,308.0,616.0,77.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21726,2027-01-21,2027-01-25,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,388.0,776.0,97.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21726,2027-01-21,2027-01-25,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,1038.0,2076.0,259.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21729,2027-02-04,2027-02-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,568.0,1136.0,142.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21729,2027-02-04,2027-02-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,318.0,636.0,79.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21729,2027-02-04,2027-02-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,398.0,796.0,99.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21729,2027-02-04,2027-02-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,818.0,1636.0,204.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21732,2027-02-18,2027-02-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,588.0,1176.0,147.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21732,2027-02-18,2027-02-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,338.0,676.0,84.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21732,2027-02-18,2027-02-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,418.0,836.0,104.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21732,2027-02-18,2027-02-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,1068.0,2136.0,267.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21735,2027-03-04,2027-03-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,628.0,1256.0,157.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21735,2027-03-04,2027-03-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,368.0,736.0,92.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21735,2027-03-04,2027-03-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,458.0,916.0,114.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21735,2027-03-04,2027-03-08,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,898.0,1796.0,224.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21839,2027-03-15,2027-03-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,738.0,1476.0,184.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21839,2027-03-15,2027-03-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,478.0,956.0,119.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21839,2027-03-15,2027-03-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,578.0,1156.0,144.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21839,2027-03-15,2027-03-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,JS,OB7,1009.0,2018.0,252.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21738,2027-03-18,2027-03-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,738.0,1476.0,184.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21738,2027-03-18,2027-03-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,428.0,856.0,107.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21738,2027-03-18,2027-03-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,558.0,1116.0,139.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21738,2027-03-18,2027-03-22,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,1038.0,2076.0,259.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21741,2027-04-01,2027-04-05,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,678.0,1356.0,169.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21741,2027-04-01,2027-04-05,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,408.0,816.0,102.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21741,2027-04-01,2027-04-05,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,508.0,1016.0,127.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21741,2027-04-01,2027-04-05,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,1068.0,2136.0,267.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21847,2027-04-12,2027-04-16,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,8A,OB7,563.0,1126.0,140.75,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21847,2027-04-12,2027-04-16,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,353.0,706.0,88.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21847,2027-04-12,2027-04-16,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,6A,OB7,433.0,866.0,108.25,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Glory,GL,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21847,2027-04-12,2027-04-16,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,suite,SU,OS,OB7,838.0,1676.0,209.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=1&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21744,2027-04-15,2027-04-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,balcony,OB,BL,PSV,638.0,1276.0,159.5,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21744,2027-04-15,2027-04-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,inside,IS,1A,OB7,388.0,776.0,97.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
2026-09-15,2026-09-15T05:01:41+00:00,Carnival Cruise Line,Carnival,weekly-full,Carnival Freedom,FD,BM6,"4-Day The Bahamas from Port Canaveral (Orlando), FL",21744,2027-04-15,2027-04-19,4,Caribbean,"Port Canaveral (Orlando), FL",US,USD,oceanview,OS,OV,PSV,468.0,936.0,117.0,rooms.price,,available,soldOut=false,,,https://www.carnival.com/cruisesearch/api/search?pagesize=20&pagenumber=2&numadults=2&sort=fromprice&locality=1&currency=USD&dest=BH
